Time[s], Channel 1
0.788592020000000, 0
0.788847350000000, 1
0.789107200000000, 0
0.790398190000000, 1
0.790653150000000, 0
0.790912170000000, 1
0.791176170000000, 0
0.792464860000000, 1
0.792724670000000, 0
0.792981150000000, 1
0.793237420000000, 0
0.794529110000000, 1
0.794792140000000, 0
0.795048250000000, 1
0.795304360000000, 0
0.796595390000000, 1
0.796854770000000, 0
0.797113450000000, 1
0.797372880000000, 0
0.797635320000000, 1
0.797889130000000, 0
0.799178970000000, 1
0.799447040000000, 0
0.800725230000000, 1
0.800991540000000, 0
0.801247260000000, 1
0.801507870000000, 0
0.801760970000000, 1
0.802026700000000, 0
0.803316120000000, 1
0.803574080000000, 0
0.803829720000000, 1
0.804096990000000, 0
0.805381170000000, 1
0.805645170000000, 0
0.805901390000000, 1
0.806157120000000, 0
0.807448110000000, 1
0.807711460000000, 0
0.809000030000000, 1
0.809267720000000, 0
0.809515710000000, 1
0.809775130000000, 0
0.811065280000000, 1
0.811328660000000, 0
0.811584410000000, 1
0.811844990000000, 0
0.812107630000000, 1
0.812363320000000, 0
0.813652310000000, 1
0.813910240000000, 0
0.814165910000000, 1
0.814433180000000, 0
0.815717180000000, 1
0.815976560000000, 0
0.816236200000000, 1
0.816499930000000, 0
0.817791810000000, 1
0.818049610000000, 0
0.818300910000000, 1
0.818565870000000, 0
0.819853480000000, 1
0.820110980000000, 0
0.820366230000000, 1
0.820633500000000, 0
0.821918030000000, 1
0.822177840000000, 0
0.823470800000000, 1
0.823736950000000, 0
0.823986900000000, 1
0.824251700000000, 0
0.825541430000000, 1
0.825800890000000, 0
0.826057260000000, 1
0.826313060000000, 0
0.826571940000000, 1
0.826835970000000, 0
0.828124160000000, 1
0.828384350000000, 0
0.828643600000000, 1
0.828897640000000, 0
0.830185170000000, 1
0.830446900000000, 0
0.830704620000000, 1
0.830969770000000, 0
0.832257840000000, 1
0.832520340000000, 0
0.842770380000000, 1
0.843024840000000, 0
0.845617840000000, 1
0.845873300000000, 0
0.847170220000000, 1
0.847425440000000, 0
0.847684200000000, 1
0.847937890000000, 0
0.849235650000000, 1
0.849495570000000, 0
0.849755680000000, 1
0.850011940000000, 0
0.850267660000000, 1
0.850526850000000, 0
0.851821040000000, 1
0.852083880000000, 0
0.852339220000000, 1
0.852597480000000, 0
0.853892440000000, 1
0.854141320000000, 0
0.854400190000000, 1
0.854662920000000, 0
0.855953610000000, 1
0.856208220000000, 0
0.856472980000000, 1
0.856729520000000, 0
0.858019130000000, 1
0.858286860000000, 0
0.858542190000000, 1
0.858800960000000, 0
0.860093600000000, 1
0.860346140000000, 0
0.861644670000000, 1
0.861904670000000, 0
0.862163200000000, 1
0.862422120000000, 0
0.863712920000000, 1
0.863968840000000, 0
0.864224750000000, 1
0.864485290000000, 0
0.864737930000000, 1
0.865004810000000, 0
0.866294920000000, 1
0.866553040000000, 0
0.867840110000000, 1
0.868110140000000, 0
0.868366980000000, 1
0.868626010000000, 0
0.869907080000000, 1
0.870173580000000, 0
0.870429300000000, 1
0.870689490000000, 0
0.871985560000000, 1
0.872244410000000, 0
0.872497930000000, 1
0.872753780000000, 0
0.874045270000000, 1
0.874308230000000, 0
0.874564220000000, 1
0.874831680000000, 0
0.876122900000000, 1
0.876377520000000, 0
0.876633620000000, 1
0.876889890000000, 0
0.877149450000000, 1
0.877413410000000, 0
0.878699400000000, 1
0.878962940000000, 0
0.880249510000000, 1
0.880511820000000, 0
0.880770380000000, 1
0.881029570000000, 0
0.881286290000000, 1
0.881545860000000, 0
0.882834940000000, 1
0.883099130000000, 0
0.883356420000000, 1
0.883619110000000, 0
0.884908140000000, 1
0.885157830000000, 0
0.885427400000000, 1
0.885677670000000, 0
0.886977580000000, 1
0.887232350000000, 0
0.888521120000000, 1
0.888779110000000, 0
0.889044910000000, 1
0.889302170000000, 0
0.890585860000000, 1
0.890845940000000, 0
0.891105540000000, 1
0.891365310000000, 0
0.891624910000000, 1
0.891884710000000, 0
0.893180360000000, 1
0.893439020000000, 0
0.893689460000000, 1
0.893954000000000, 0
0.895240190000000, 1
0.895503380000000, 0
0.895758820000000, 1
0.896018750000000, 0
0.897315430000000, 1
0.897575350000000, 0
0.897832610000000, 1
0.898088380000000, 0
0.899377260000000, 1
0.899639330000000, 0
0.899892820000000, 1
0.900159050000000, 0
0.901443080000000, 1
0.901704850000000, 0
0.902995540000000, 1
0.903261000000000, 0
0.903516140000000, 1
0.903772630000000, 0
0.905060820000000, 1
0.905324430000000, 0
0.905580580000000, 1
0.905841540000000, 0
0.906104410000000, 1
0.906360210000000, 0
0.907650010000000, 1
0.907910470000000, 0
0.908169690000000, 1
0.908426300000000, 0
0.909713950000000, 1
0.909984680000000, 0
0.910233550000000, 1
0.910493280000000, 0
0.911785970000000, 1
0.912052620000000, 0
1.091740370000000, 1
1.091997640000000, 0
1.092280200000000, 1
1.092513860000000, 0
1.093822240000000, 1
1.094068930000000, 0
1.094336680000000, 1
1.094596070000000, 0
1.095891640000000, 1
1.096139640000000, 0
1.096408930000000, 1
1.096658510000000, 0
1.097958270000000, 1
1.098214650000000, 0
1.098470830000000, 1
1.098727790000000, 0
1.100025630000000, 1
1.100289010000000, 0
1.100545960000000, 1
1.100797540000000, 0
1.102095230000000, 1
1.102358680000000, 0
1.102613860000000, 1
1.102871780000000, 0
1.104164970000000, 1
1.104418320000000, 0
1.104673730000000, 1
1.104941260000000, 0
1.106235600000000, 1
1.106494490000000, 0
1.106754700000000, 1
1.107011700000000, 0
1.108299000000000, 1
1.108565540000000, 0
1.108817950000000, 1
1.109081600000000, 0
1.110368710000000, 1
1.110629250000000, 0
1.110887850000000, 1
1.111144580000000, 0
1.112435150000000, 1
1.112700730000000, 0
1.112958790000000, 1
1.113211210000000, 0
1.114507280000000, 1
1.114771280000000, 0
1.115026380000000, 1
1.115284960000000, 0
1.116581450000000, 1
1.116840370000000, 0
1.117094130000000, 1
1.117349970000000, 0
1.118642010000000, 1
1.118904970000000, 0
1.119160650000000, 1
1.119427180000000, 0
1.130967070000000, 1
1.131222300000000, 0
1.133831560000000, 1
1.134076290000000, 0
1.135379980000000, 1
1.135631550000000, 0
1.135895120000000, 1
1.136151310000000, 0
1.137441030000000, 1
1.137700190000000, 0
1.137968900000000, 1
1.138224900000000, 0
1.138482890000000, 1
1.138734920000000, 0
1.140033420000000, 1
1.140293880000000, 0
1.140543020000000, 1
1.140806900000000, 0
1.142094970000000, 1
1.142354930000000, 0
1.142614150000000, 1
1.142873650000000, 0
1.144173530000000, 1
1.144428220000000, 0
1.144685740000000, 1
1.144939630000000, 0
1.146238430000000, 1
1.146497770000000, 0
1.146757990000000, 1
1.147015640000000, 0
1.148303940000000, 1
1.148560440000000, 0
1.149854550000000, 1
1.150120700000000, 0
1.150377000000000, 1
1.150628920000000, 0
1.151926220000000, 1
1.152185680000000, 0
1.152445520000000, 1
1.152701440000000, 0
1.152957190000000, 1
1.153217270000000, 0
1.154514840000000, 1
1.154775110000000, 0
1.156065020000000, 1
1.156320410000000, 0
1.156576160000000, 1
1.156832700000000, 0
1.158132770000000, 1
1.158388730000000, 0
1.158643870000000, 1
1.158905370000000, 0
1.160192060000000, 1
1.160462980000000, 0
1.160722000000000, 1
1.160970660000000, 0
1.162263190000000, 1
1.162529880000000, 0
1.162781170000000, 1
1.163046560000000, 0
1.164333900000000, 1
1.164601550000000, 0
1.164855530000000, 1
1.165113960000000, 0
1.165375870000000, 1
1.165630590000000, 0
1.166917670000000, 1
1.167181590000000, 0
1.168469620000000, 1
1.168729540000000, 0
1.168988990000000, 1
1.169244950000000, 0
1.169501170000000, 1
1.169766550000000, 0
1.171052810000000, 1
1.171314740000000, 0
1.171578180000000, 1
1.171833450000000, 0
1.173130830000000, 1
1.173384440000000, 0
1.173640470000000, 1
1.173900890000000, 0
1.175198650000000, 1
1.175458960000000, 0
1.176750110000000, 1
1.177007220000000, 0
1.177268900000000, 1
1.177524860000000, 0
1.178813820000000, 1
1.179071550000000, 0
1.179335920000000, 1
1.179593490000000, 0
1.179844710000000, 1
1.180111130000000, 0
1.181399050000000, 1
1.181662660000000, 0
1.181918110000000, 1
1.182176880000000, 0
1.183472800000000, 1
1.183732760000000, 0
1.183981200000000, 1
1.184252430000000, 0
1.185534730000000, 1
1.185802000000000, 0
1.186052450000000, 1
1.186316990000000, 0
1.187604560000000, 1
1.187872440000000, 0
1.188127740000000, 1
1.188385730000000, 0
1.189670610000000, 1
1.189931730000000, 0
1.191221840000000, 1
1.191488990000000, 0
1.191745670000000, 1
1.192003740000000, 0
1.193292580000000, 1
1.193556200000000, 0
1.193812030000000, 1
1.194072410000000, 0
1.194335820000000, 1
1.194592010000000, 0
1.195880820000000, 1
1.196138160000000, 0
1.196404150000000, 1
1.196662030000000, 0
1.197956790000000, 1
1.198217680000000, 0
1.198466240000000, 1
1.198728510000000, 0
1.200019460000000, 1
1.200285120000000, 0
1.210540960000000, 1
1.210801540000000, 0
1.213399420000000, 1
1.213654380000000, 0
1.214942490000000, 1
1.215206250000000, 0
1.215462590000000, 1
1.215722510000000, 0
1.217019540000000, 1
1.217278960000000, 0
1.217538870000000, 1
1.217792870000000, 0
1.218048930000000, 1
1.218308470000000, 0
1.219603000000000, 1
1.219866390000000, 0
1.220121330000000, 1
1.220379220000000, 0
1.221676060000000, 1
1.221935590000000, 0
1.222192080000000, 1
1.222447810000000, 0
1.223739730000000, 1
1.224003150000000, 0
1.224259480000000, 1
1.224515020000000, 0
1.225815710000000, 1
1.226069470000000, 0
1.226325580000000, 1
1.226591840000000, 0
1.227874650000000, 1
1.228136220000000, 0
1.229426600000000, 1
1.229692870000000, 0
1.229948620000000, 1
1.230206120000000, 0
1.231496580000000, 1
1.231764420000000, 0
1.232019600000000, 1
1.232278480000000, 0
1.232529820000000, 1
1.232795540000000, 0
1.234082270000000, 1
1.234346080000000, 0
1.235634690000000, 1
1.235894380000000, 0
1.236153630000000, 1
1.236409860000000, 0
1.237701660000000, 1
1.237966470000000, 0
1.238224340000000, 1
1.238487950000000, 0
1.239776100000000, 1
1.240035180000000, 0
1.240291430000000, 1
1.240547820000000, 0
1.241839500000000, 1
1.242102310000000, 0
1.242357990000000, 1
1.242624910000000, 0
1.243909060000000, 1
1.244169290000000, 0
1.244428890000000, 1
1.244688460000000, 0
1.244948260000000, 1
1.245202220000000, 0
1.246496330000000, 1
1.246757130000000, 0
1.248053480000000, 1
1.248313510000000, 0
1.248563310000000, 1
1.248828000000000, 0
1.249083940000000, 1
1.249343520000000, 0
1.250639320000000, 1
1.250901130000000, 0
1.251149690000000, 1
1.251412000000000, 0
1.252702950000000, 1
1.252967180000000, 0
1.253222250000000, 1
1.253478780000000, 0
1.254767120000000, 1
1.255030510000000, 0
1.256329620000000, 1
1.256578120000000, 0
1.256847490000000, 1
1.257095910000000, 0
1.258387400000000, 1
1.258653440000000, 0
1.258911540000000, 1
1.259165730000000, 0
1.259430260000000, 1
1.259685910000000, 0
1.260973480000000, 1
1.261237360000000, 0
1.261493390000000, 1
1.261753420000000, 0
1.263050690000000, 1
1.263311150000000, 0
1.263559400000000, 1
1.263829980000000, 0
1.265111440000000, 1
1.265378700000000, 0
1.265629340000000, 1
1.265893880000000, 0
1.267182490000000, 1
1.267439600000000, 0
1.267705480000000, 1
1.267963430000000, 0
1.269248160000000, 1
1.269509540000000, 0
1.270799190000000, 1
1.271065840000000, 0
1.271321560000000, 1
1.271579140000000, 0
1.272867440000000, 1
1.273130980000000, 0
1.273386880000000, 1
1.273647810000000, 0
1.273900600000000, 1
1.274166100000000, 0
1.275456170000000, 1
1.275713550000000, 0
1.275978230000000, 1
1.276236000000000, 0
1.277520730000000, 1
1.277791570000000, 0
1.278040130000000, 1
1.278302630000000, 0
1.279594820000000, 1
1.279848350000000, 0
1.290103120000000, 1
1.290360550000000, 0
1.292959890000000, 1
1.293210880000000, 0
1.294505110000000, 1
1.294769190000000, 0
1.295023860000000, 1
1.295283250000000, 0
1.296578200000000, 1
1.296828510000000, 0
1.297096500000000, 1
1.297352260000000, 0
1.297610870000000, 1
1.297863630000000, 0
1.299158630000000, 1
1.299422090000000, 0
1.299677340000000, 1
1.299936880000000, 0
1.301232610000000, 1
1.301492680000000, 0
1.301743510000000, 1
1.302001660000000, 0
1.303298620000000, 1
1.303558890000000, 0
1.303817570000000, 1
1.304076260000000, 0
1.305367560000000, 1
1.305621900000000, 0
1.305877930000000, 1
1.306138660000000, 0
1.307433380000000, 1
1.307696880000000, 0
1.308984840000000, 1
1.309243950000000, 0
1.309502210000000, 1
1.309761400000000, 0
1.311052120000000, 1
1.311307050000000, 0
1.311573610000000, 1
1.311824990000000, 0
1.312089290000000, 1
1.312344980000000, 0
1.313635200000000, 1
1.313903160000000, 0
1.315191930000000, 1
1.315451150000000, 0
1.315707640000000, 1
1.315963870000000, 0
1.317261480000000, 1
1.317516250000000, 0
1.317775310000000, 1
1.318039390000000, 0
1.319326880000000, 1
1.319585880000000, 0
1.319839170000000, 1
1.320103980000000, 0
1.321393700000000, 1
1.321656510000000, 0
1.321912880000000, 1
1.322168420000000, 0
1.323459950000000, 1
1.323719800000000, 0
1.323979590000000, 1
1.324239780000000, 0
1.324494110000000, 1
1.324754650000000, 0
1.326047650000000, 1
1.326303800000000, 0
1.327596370000000, 1
1.327859940000000, 0
1.328116320000000, 1
1.328372160000000, 0
1.328631840000000, 1
1.328895640000000, 0
1.330184290000000, 1
1.330441790000000, 0
1.330707780000000, 1
1.330964780000000, 0
1.332260230000000, 1
1.332510420000000, 0
1.332767830000000, 1
1.333032210000000, 0
1.334320860000000, 1
1.334584710000000, 0
1.335874010000000, 1
1.336130740000000, 0
1.336388260000000, 1
1.336656260000000, 0
1.337937100000000, 1
1.338204180000000, 0
1.338459400000000, 1
1.338719280000000, 0
1.338982150000000, 1
1.339238030000000, 0
1.340528570000000, 1
1.340786870000000, 0
1.341042590000000, 1
1.341310090000000, 0
1.342593040000000, 1
1.342853200000000, 0
1.343112990000000, 1
1.343373140000000, 0
1.344668750000000, 1
1.344927520000000, 0
1.345179390000000, 1
1.345444930000000, 0
1.346732840000000, 1
1.346990150000000, 0
1.347256290000000, 1
1.347514250000000, 0
1.348798940000000, 1
1.349059480000000, 0
1.350352050000000, 1
1.350618770000000, 0
1.350869420000000, 1
1.351134800000000, 0
1.352421600000000, 1
1.352681520000000, 0
1.352939970000000, 1
1.353205510000000, 0
1.353461800000000, 1
1.353723220000000, 0
1.355010330000000, 1
1.355270450000000, 0
1.355530700000000, 1
1.355786930000000, 0
1.357075120000000, 1
1.357334080000000, 0
1.357592450000000, 1
1.357851410000000, 0
1.359143170000000, 1
1.359408560000000, 0
1.369658790000000, 1
1.369926050000000, 0
1.372515050000000, 1
1.372766780000000, 0
1.374062850000000, 1
1.374316660000000, 0
1.374581720000000, 1
1.374841140000000, 0
1.376136560000000, 1
1.376395630000000, 0
1.376656540000000, 1
1.376913120000000, 0
1.377168840000000, 1
1.377428100000000, 0
1.378724940000000, 1
1.378974400000000, 0
1.379242510000000, 1
1.379498500000000, 0
1.380790110000000, 1
1.381050040000000, 0
1.381308940000000, 1
1.381568600000000, 0
1.382860940000000, 1
1.383116700000000, 0
1.383375420000000, 1
1.383628420000000, 0
1.384925300000000, 1
1.385185530000000, 0
1.385444980000000, 1
1.385701400000000, 0
1.386999780000000, 1
1.387253050000000, 0
1.388543690000000, 1
1.388808770000000, 0
1.389064450000000, 1
1.389320910000000, 0
1.390611290000000, 1
1.390878050000000, 0
1.391133620000000, 1
1.391393310000000, 0
1.391655990000000, 1
1.391911330000000, 0
1.393200020000000, 1
1.393457090000000, 0
1.394755320000000, 1
1.395015160000000, 0
1.395273110000000, 1
1.395529030000000, 0
1.396826180000000, 1
1.397081410000000, 0
1.397339940000000, 1
1.397593320000000, 0
1.398888700000000, 1
1.399151970000000, 0
1.399407880000000, 1
1.399668140000000, 0
1.400953370000000, 1
1.401214640000000, 0
1.401476580000000, 1
1.401736120000000, 0
1.403028040000000, 1
1.403292690000000, 0
1.403547180000000, 1
1.403804330000000, 0
1.404060080000000, 1
1.404317200000000, 0
1.405615270000000, 1
1.405869270000000, 0
1.407168150000000, 1
1.407428030000000, 0
1.407686940000000, 1
1.407946400000000, 0
1.408205310000000, 1
1.408459580000000, 0
1.409755150000000, 1
1.410007650000000, 0
1.410272170000000, 1
1.410528550000000, 0
1.411817510000000, 1
1.412077160000000, 0
1.412334760000000, 1
1.412599840000000, 0
1.413890600000000, 1
1.414150250000000, 0
1.415441670000000, 1
1.415697710000000, 0
1.415957430000000, 1
1.416221730000000, 0
1.417510230000000, 1
1.417769760000000, 0
1.418025870000000, 1
1.418281710000000, 0
1.418541580000000, 1
1.418806700000000, 0
1.420095770000000, 1
1.420357300000000, 0
1.420617560000000, 1
1.420874480000000, 0
1.422161860000000, 1
1.422421820000000, 0
1.422677650000000, 1
1.422936770000000, 0
1.424236260000000, 1
1.424491490000000, 0
1.424749360000000, 1
1.425002550000000, 0
1.426301510000000, 1
1.426560390000000, 0
1.426817110000000, 1
1.427073140000000, 0
1.428366220000000, 1
1.428625680000000, 0
1.429917170000000, 1
1.430172900000000, 0
1.430433270000000, 1
1.430698420000000, 0
1.431987530000000, 1
1.432247220000000, 0
1.432506090000000, 1
1.432760090000000, 0
1.433026660000000, 1
1.433277690000000, 0
1.434574340000000, 1
1.434832650000000, 0
1.435088330000000, 1
1.435344360000000, 0
1.436647970000000, 1
1.436895890000000, 0
1.437153960000000, 1
1.437413150000000, 0
1.438706570000000, 1
1.438967490000000, 0
1.607704870000000, 1
1.607962290000000, 0
1.608241350000000, 1
1.608483200000000, 0
1.609791580000000, 1
1.610039540000000, 0
1.610296290000000, 1
1.610553100000000, 0
1.611858330000000, 1
1.612106590000000, 0
1.612365620000000, 1
1.612627810000000, 0
1.613919300000000, 1
1.614184190000000, 0
1.614438940000000, 1
1.614694980000000, 0
1.615985200000000, 1
1.616253050000000, 0
1.616508230000000, 1
1.616766340000000, 0
1.618052260000000, 1
1.618312300000000, 0
1.618571860000000, 1
1.618831470000000, 0
1.620124780000000, 1
1.620380430000000, 0
1.620640680000000, 1
1.620904800000000, 0
1.622192060000000, 1
1.622455210000000, 0
1.622710080000000, 1
1.622969700000000, 0
1.624263770000000, 1
1.624516770000000, 0
1.624772480000000, 1
1.625040210000000, 0
1.626335820000000, 1
1.626584320000000, 0
1.626843350000000, 1
1.627102730000000, 0
1.628403450000000, 1
1.628661110000000, 0
1.628912050000000, 1
1.629177320000000, 0
1.630465280000000, 1
1.630725850000000, 0
1.630984880000000, 1
1.631241220000000, 0
1.632530560000000, 1
1.632791100000000, 0
1.633049900000000, 1
1.633309280000000, 0
1.634608270000000, 1
1.634864040000000, 0
1.635122060000000, 1
1.635374870000000, 0
1.646929870000000, 1
1.647193640000000, 0
1.649778250000000, 1
1.650038320000000, 0
1.651329900000000, 1
1.651584890000000, 0
1.651851800000000, 1
1.652103230000000, 0
1.653401180000000, 1
1.653660410000000, 0
1.653919780000000, 1
1.654179470000000, 0
1.654427730000000, 1
1.654687880000000, 0
1.655988800000000, 1
1.656246680000000, 0
1.656497860000000, 1
1.656762670000000, 0
1.658059010000000, 1
1.658312930000000, 0
1.658568340000000, 1
1.658828800000000, 0
1.660125950000000, 1
1.660385560000000, 0
1.660635200000000, 1
1.660899740000000, 0
1.662188420000000, 1
1.662451880000000, 0
1.662710980000000, 1
1.662965020000000, 0
1.664263980000000, 1
1.664516710000000, 0
1.665806700000000, 1
1.666072240000000, 0
1.666328380000000, 1
1.666585180000000, 0
1.667874640000000, 1
1.668142370000000, 0
1.668397780000000, 1
1.668657350000000, 0
1.668909570000000, 1
1.669174950000000, 0
1.670464260000000, 1
1.670721140000000, 0
1.672019630000000, 1
